subjID,SPM_image,SPM_file_t,SPM_file_c,FS_image,FS_file_lh,FS_file_rh,LH_SN_spcorr,RH_SN_spcorr,LH_SN_volume,RH_SN_volume,LH_SN_ES,RH_SN_ES,Lateralization_volume,Lateralization_ES,Lateralization
sub408,SPM_images/sub408.png,SPM_files/sub408_spmT.nii,SPM_files/sub408_con.nii,FS_images/sub408.png,FS_files/sub408/lh_sig.nii.gz,FS_files/sub408/rh_sig.nii.gz,0.759280333,0.463847667,1475,434,0.809977,0.372155667,0.545311682,0.437821333,left-lat
sub409,SPM_images/sub409.png,SPM_files/sub409_spmT.nii,SPM_files/sub409_con.nii,FS_images/sub409.png,FS_files/sub409/lh_sig.nii.gz,FS_files/sub409/rh_sig.nii.gz,0.7381535,0.443383333,1673,418,1.083579833,0.306933667,0.600191296,0.776646167,left-lat
sub410,SPM_images/sub410.png,SPM_files/sub410_spmT.nii,SPM_files/sub410_con.nii,FS_images/sub410.png,FS_files/sub410/lh_sig.nii.gz,FS_files/sub410/rh_sig.nii.gz,0.302679667,-0.175551667,1663,503,1.161556333,0.184984667,0.5355494,0.976571667,left-lat
sub411,SPM_images/sub411.png,SPM_files/sub411_spmT.nii,SPM_files/sub411_con.nii,FS_images/sub411.png,FS_files/sub411/lh_sig.nii.gz,FS_files/sub411/rh_sig.nii.gz,0.953238167,0.653424167,2102,1373,1.370697333,0.782579667,0.209784173,0.588117667,left-lat
sub412,SPM_images/sub412.png,SPM_files/sub412_spmT.nii,SPM_files/sub412_con.nii,FS_images/sub412.png,FS_files/sub412/lh_sig.nii.gz,FS_files/sub412/rh_sig.nii.gz,1.175689333,0.879228333,1000,318,0.859098833,0.393388667,0.517450683,0.465710167,left-lat
sub413,SPM_images/sub413.png,SPM_files/sub413_spmT.nii,SPM_files/sub413_con.nii,FS_images/sub413.png,FS_files/sub413/lh_sig.nii.gz,FS_files/sub413/rh_sig.nii.gz,0.288138833,0.595396,612,908,0.293912667,0.481678667,-0.194736842,-0.187766,bi-lat
sub414,SPM_images/sub414.png,SPM_files/sub414_spmT.nii,SPM_files/sub414_con.nii,FS_images/sub414.png,FS_files/sub414/lh_sig.nii.gz,FS_files/sub414/rh_sig.nii.gz,0.842483167,0.363537833,1565,74,1.006796833,0.201400167,0.909701037,0.805396667,left-lat
sub415,SPM_images/sub415.png,SPM_files/sub415_spmT.nii,SPM_files/sub415_con.nii,FS_images/sub415.png,FS_files/sub415/lh_sig.nii.gz,FS_files/sub415/rh_sig.nii.gz,1.250450833,0.694359833,3368,877,1.665707167,0.640169667,0.586808009,1.0255375,left-lat
sub416,SPM_images/sub416.png,SPM_files/sub416_spmT.nii,SPM_files/sub416_con.nii,FS_images/sub416.png,FS_files/sub416/lh_sig.nii.gz,FS_files/sub416/rh_sig.nii.gz,1.032049,0.404685,2933,448,1.376674833,0.419685833,0.734989648,0.956989,left-lat
sub417,SPM_images/sub417.png,SPM_files/sub417_spmT.nii,SPM_files/sub417_con.nii,FS_images/sub417.png,FS_files/sub417/lh_sig.nii.gz,FS_files/sub417/rh_sig.nii.gz,0.9505285,0.551177833,904,13,0.724152333,-0.1823285,0.971646674,0.906480833,left-lat
sub418,SPM_images/sub418.png,SPM_files/sub418_spmT.nii,SPM_files/sub418_con.nii,FS_images/sub418.png,FS_files/sub418/lh_sig.nii.gz,FS_files/sub418/rh_sig.nii.gz,1.057036333,0.730510833,2184,707,1.751363333,0.657297333,0.510895884,1.094066,left-lat
sub419,SPM_images/sub419.png,SPM_files/sub419_spmT.nii,SPM_files/sub419_con.nii,FS_images/sub419.png,FS_files/sub419/lh_sig.nii.gz,FS_files/sub419/rh_sig.nii.gz,0.772937833,0.391316,1212,145,0.625965333,0.011817833,0.786293294,0.6141475,left-lat
sub420,SPM_images/sub420.png,SPM_files/sub420_spmT.nii,SPM_files/sub420_con.nii,FS_images/sub420.png,FS_files/sub420/lh_sig.nii.gz,FS_files/sub420/rh_sig.nii.gz,0.721314833,-0.110276,1766,392,0.905539333,0.0690745,0.636700649,0.836464833,left-lat
sub421,SPM_images/sub421.png,SPM_files/sub421_spmT.nii,SPM_files/sub421_con.nii,FS_images/sub421.png,FS_files/sub421/lh_sig.nii.gz,FS_files/sub421/rh_sig.nii.gz,0.280023833,0.000932,1518,321,0.542208167,0.010618167,0.650897227,0.53159,left-lat
sub422,SPM_images/sub422.png,SPM_files/sub422_spmT.nii,SPM_files/sub422_con.nii,FS_images/sub422.png,FS_files/sub422/lh_sig.nii.gz,FS_files/sub422/rh_sig.nii.gz,1.2381805,0.585177667,2930,1145,1.9800425,0.5857895,0.43803681,1.394253,left-lat
sub423,SPM_images/sub423.png,SPM_files/sub423_spmT.nii,SPM_files/sub423_con.nii,FS_images/sub423.png,FS_files/sub423/lh_sig.nii.gz,FS_files/sub423/rh_sig.nii.gz,0.232045667,0.221330833,1446,482,0.701674833,0.383232,0.5,0.318442833,left-lat
sub424,SPM_images/sub424.png,SPM_files/sub424_spmT.nii,SPM_files/sub424_con.nii,FS_images/sub424.png,FS_files/sub424/lh_sig.nii.gz,FS_files/sub424/rh_sig.nii.gz,0.832587667,0.110167833,577,120,0.768506667,0.1292775,0.655667145,0.639229167,left-lat
sub425,SPM_images/sub425.png,SPM_files/sub425_spmT.nii,SPM_files/sub425_con.nii,FS_images/sub425.png,FS_files/sub425/lh_sig.nii.gz,FS_files/sub425/rh_sig.nii.gz,0.317844333,0.088150333,454,0,0.370081167,0.047928333,1,0.322152833,left-lat
sub426,SPM_images/sub426.png,SPM_files/sub426_spmT.nii,SPM_files/sub426_con.nii,FS_images/sub426.png,FS_files/sub426/lh_sig.nii.gz,FS_files/sub426/rh_sig.nii.gz,1.838326167,1.545759333,3687,2078,2.920776833,1.837573833,0.279098005,1.083203,left-lat
sub427,SPM_images/sub427.png,SPM_files/sub427_spmT.nii,SPM_files/sub427_con.nii,FS_images/sub427.png,FS_files/sub427/lh_sig.nii.gz,FS_files/sub427/rh_sig.nii.gz,0.745491667,0.607391833,2234,1270,1.324376833,0.724846667,0.275114155,0.599530167,left-lat
sub428,SPM_images/sub428.png,SPM_files/sub428_spmT.nii,SPM_files/sub428_con.nii,FS_images/sub428.png,FS_files/sub428/lh_sig.nii.gz,FS_files/sub428/rh_sig.nii.gz,0.621564667,0.505391333,1297,890,0.8408665,0.876565333,0.18609968,-0.035698833,bi-lat
sub429,SPM_images/sub429.png,SPM_files/sub429_spmT.nii,SPM_files/sub429_con.nii,FS_images/sub429.png,FS_files/sub429/lh_sig.nii.gz,FS_files/sub429/rh_sig.nii.gz,1.2372645,0.734593833,2241,1203,1.696008,0.8152755,0.301393728,0.8807325,left-lat
sub430,SPM_images/sub430.png,SPM_files/sub430_spmT.nii,SPM_files/sub430_con.nii,FS_images/sub430.png,FS_files/sub430/lh_sig.nii.gz,FS_files/sub430/rh_sig.nii.gz,0.9863005,0.068019333,1454,228,1.268638167,0.364537833,0.728894174,0.904100333,left-lat
sub431,SPM_images/sub431.png,SPM_files/sub431_spmT.nii,SPM_files/sub431_con.nii,FS_images/sub431.png,FS_files/sub431/lh_sig.nii.gz,FS_files/sub431/rh_sig.nii.gz,0.612774833,0.3488375,1159,669,1.0706415,0.581683333,0.268052516,0.488958167,left-lat
sub432,SPM_images/sub432.png,SPM_files/sub432_spmT.nii,SPM_files/sub432_con.nii,FS_images/sub432.png,FS_files/sub432/lh_sig.nii.gz,FS_files/sub432/rh_sig.nii.gz,0.489703667,0.351238667,1026,234,0.602699833,0.2641925,0.628571429,0.338507333,left-lat
sub433,SPM_images/sub433.png,SPM_files/sub433_spmT.nii,SPM_files/sub433_con.nii,FS_images/sub433.png,FS_files/sub433/lh_sig.nii.gz,FS_files/sub433/rh_sig.nii.gz,0.558536667,-0.002251,859,286,0.5739985,0.092223333,0.500436681,0.481775167,left-lat
sub434,SPM_images/sub434.png,SPM_files/sub434_spmT.nii,SPM_files/sub434_con.nii,FS_images/sub434.png,FS_files/sub434/lh_sig.nii.gz,FS_files/sub434/rh_sig.nii.gz,0.795632,-0.0537205,950,16,1.1042075,-0.1289635,0.966873706,1.233171,left-lat
sub435,SPM_images/sub435.png,SPM_files/sub435_spmT.nii,SPM_files/sub435_con.nii,FS_images/sub435.png,FS_files/sub435/lh_sig.nii.gz,FS_files/sub435/rh_sig.nii.gz,0.273521,-0.034694333,356,0,0.252877,-0.227113833,1,0.479990833,left-lat
sub436,SPM_images/sub436.png,SPM_files/sub436_spmT.nii,SPM_files/sub436_con.nii,FS_images/sub436.png,FS_files/sub436/lh_sig.nii.gz,FS_files/sub436/rh_sig.nii.gz,1.225297833,0.5618685,3022,1160,1.718048,0.806921333,0.445241511,0.911126667,left-lat
sub437,SPM_images/sub437.png,SPM_files/sub437_spmT.nii,SPM_files/sub437_con.nii,FS_images/sub437.png,FS_files/sub437/lh_sig.nii.gz,FS_files/sub437/rh_sig.nii.gz,1.060615333,0.434156167,3130,382,1.977621333,0.409161833,0.782460137,1.5684595,left-lat
sub438,SPM_images/sub438.png,SPM_files/sub438_spmT.nii,SPM_files/sub438_con.nii,FS_images/sub438.png,FS_files/sub438/lh_sig.nii.gz,FS_files/sub438/rh_sig.nii.gz,1.137589,0.4383535,2577,729,1.795295,0.678606667,0.558983666,1.116688333,left-lat
sub439,SPM_images/sub439.png,SPM_files/sub439_spmT.nii,SPM_files/sub439_con.nii,FS_images/sub439.png,FS_files/sub439/lh_sig.nii.gz,FS_files/sub439/rh_sig.nii.gz,0.213159833,0.189469667,307,15,0.2749595,-0.181574667,0.906832298,0.456534167,left-lat
sub440,SPM_images/sub440.png,SPM_files/sub440_spmT.nii,SPM_files/sub440_con.nii,FS_images/sub440.png,FS_files/sub440/lh_sig.nii.gz,FS_files/sub440/rh_sig.nii.gz,1.850013667,0.851024333,3768,584,3.695188167,0.545253333,0.731617647,3.149934833,left-lat
sub441,SPM_images/sub441.png,SPM_files/sub441_spmT.nii,SPM_files/sub441_con.nii,FS_images/sub441.png,FS_files/sub441/lh_sig.nii.gz,FS_files/sub441/rh_sig.nii.gz,0.422189833,-0.051077333,910,129,0.921761,0.046417167,0.751684312,0.875343833,left-lat
sub442,SPM_images/sub442.png,SPM_files/sub442_spmT.nii,SPM_files/sub442_con.nii,FS_images/sub442.png,FS_files/sub442/lh_sig.nii.gz,FS_files/sub442/rh_sig.nii.gz,1.296393,0.778503833,3356,1497,2.042766167,0.955036667,0.383062023,1.0877295,left-lat
sub443,SPM_images/sub443.png,SPM_files/sub443_spmT.nii,SPM_files/sub443_con.nii,FS_images/sub443.png,FS_files/sub443/lh_sig.nii.gz,FS_files/sub443/rh_sig.nii.gz,1.1218085,0.973124667,3007,1862,1.234803833,1.084574667,0.235161224,0.150229167,bi-lat
sub444,SPM_images/sub444.png,SPM_files/sub444_spmT.nii,SPM_files/sub444_con.nii,FS_images/sub444.png,FS_files/sub444/lh_sig.nii.gz,FS_files/sub444/rh_sig.nii.gz,1.281196167,0.875799667,2839,524,1.725175667,0.292039667,0.688373476,1.433136,left-lat
sub445,SPM_images/sub445.png,SPM_files/sub445_spmT.nii,SPM_files/sub445_con.nii,FS_images/sub445.png,FS_files/sub445/lh_sig.nii.gz,FS_files/sub445/rh_sig.nii.gz,0.427835833,0.056569333,958,392,0.703550333,0.369060833,0.419259259,0.3344895,left-lat
sub446,SPM_images/sub446.png,SPM_files/sub446_spmT.nii,SPM_files/sub446_con.nii,FS_images/sub446.png,FS_files/sub446/lh_sig.nii.gz,FS_files/sub446/rh_sig.nii.gz,1.3491635,0.328932167,2277,105,1.130731333,0.068969667,0.911838791,1.061761667,left-lat
sub447,SPM_images/sub447.png,SPM_files/sub447_spmT.nii,SPM_files/sub447_con.nii,FS_images/sub447.png,FS_files/sub447/lh_sig.nii.gz,FS_files/sub447/rh_sig.nii.gz,0.161875167,0.281081333,24,63,-0.067245833,0.274922,-0.448275862,-0.342167833,right-lat
sub448,SPM_images/sub448.png,SPM_files/sub448_spmT.nii,SPM_files/sub448_con.nii,FS_images/sub448.png,FS_files/sub448/lh_sig.nii.gz,FS_files/sub448/rh_sig.nii.gz,1.030382833,0.626167167,1359,1,1.459292333,0.023050667,0.998529412,1.436241667,left-lat
sub449,SPM_images/sub449.png,SPM_files/sub449_spmT.nii,SPM_files/sub449_con.nii,FS_images/sub449.png,FS_files/sub449/lh_sig.nii.gz,FS_files/sub449/rh_sig.nii.gz,1.528067333,1.0548475,3108,1820,2.386569,1.21538,0.261363636,1.171189,left-lat
sub450,SPM_images/sub450.png,SPM_files/sub450_spmT.nii,SPM_files/sub450_con.nii,FS_images/sub450.png,FS_files/sub450/lh_sig.nii.gz,FS_files/sub450/rh_sig.nii.gz,1.107427833,0.776810333,2109,1784,0.927499333,0.77087,0.083483175,0.156629333,bi-lat
sub451,SPM_images/sub451.png,SPM_files/sub451_spmT.nii,SPM_files/sub451_con.nii,FS_images/sub451.png,FS_files/sub451/lh_sig.nii.gz,FS_files/sub451/rh_sig.nii.gz,0.315008333,0.190595833,0,0,-0.0844305,-0.062096,0,-0.0223345,bi-lat
sub452,SPM_images/sub452.png,SPM_files/sub452_spmT.nii,SPM_files/sub452_con.nii,FS_images/sub452.png,FS_files/sub452/lh_sig.nii.gz,FS_files/sub452/rh_sig.nii.gz,0.530881667,0.619938833,1643,966,0.643506833,0.573421667,0.259486393,0.070085167,bi-lat
sub453,SPM_images/sub453.png,SPM_files/sub453_spmT.nii,SPM_files/sub453_con.nii,FS_images/sub453.png,FS_files/sub453/lh_sig.nii.gz,FS_files/sub453/rh_sig.nii.gz,1.144296,0.480004833,1958,28,1.299429,0.073174333,0.971802618,1.226254667,left-lat
sub454,SPM_images/sub454.png,SPM_files/sub454_spmT.nii,SPM_files/sub454_con.nii,FS_images/sub454.png,FS_files/sub454/lh_sig.nii.gz,FS_files/sub454/rh_sig.nii.gz,0.922230333,1.1112065,2043,1692,1.992778667,1.274637167,0.093975904,0.7181415,left-lat
sub455,SPM_images/sub455.png,SPM_files/sub455_spmT.nii,SPM_files/sub455_con.nii,FS_images/sub455.png,FS_files/sub455/lh_sig.nii.gz,FS_files/sub455/rh_sig.nii.gz,0.924606333,0.329094,835,4,0.882691,0.092812667,0.990464839,0.789878333,left-lat
sub456,SPM_images/sub456.png,SPM_files/sub456_spmT.nii,SPM_files/sub456_con.nii,FS_images/sub456.png,FS_files/sub456/lh_sig.nii.gz,FS_files/sub456/rh_sig.nii.gz,0.409293,0.047027167,198,8,0.587634167,0.0930935,0.922330097,0.494540667,left-lat
sub457,SPM_images/sub457.png,SPM_files/sub457_spmT.nii,SPM_files/sub457_con.nii,FS_images/sub457.png,FS_files/sub457/lh_sig.nii.gz,FS_files/sub457/rh_sig.nii.gz,1.010550667,0.617648167,994,351,0.671787667,0.462876833,0.478066914,0.208910833,left-lat
sub458,SPM_images/sub458.png,SPM_files/sub458_spmT.nii,SPM_files/sub458_con.nii,FS_images/sub458.png,FS_files/sub458/lh_sig.nii.gz,FS_files/sub458/rh_sig.nii.gz,1.078832333,0.925697833,1949,947,0.964212333,0.690035,0.345994475,0.274177333,left-lat
sub459,SPM_images/sub459.png,SPM_files/sub459_spmT.nii,SPM_files/sub459_con.nii,FS_images/sub459.png,FS_files/sub459/lh_sig.nii.gz,FS_files/sub459/rh_sig.nii.gz,0.971675833,0.38215,1113,237,1.077236833,0.282829167,0.648888889,0.794407667,left-lat
sub460,SPM_images/sub460.png,SPM_files/sub460_spmT.nii,SPM_files/sub460_con.nii,FS_images/sub460.png,FS_files/sub460/lh_sig.nii.gz,FS_files/sub460/rh_sig.nii.gz,1.384281833,0.679299667,1871,642,1.466612833,0.740433667,0.489056904,0.726179167,left-lat
sub461,SPM_images/sub461.png,SPM_files/sub461_spmT.nii,SPM_files/sub461_con.nii,FS_images/sub461.png,FS_files/sub461/lh_sig.nii.gz,FS_files/sub461/rh_sig.nii.gz,0.914056833,0.486671833,1150,154,0.879828,0.054888667,0.763803681,0.824939333,left-lat
sub462,SPM_images/sub462.png,SPM_files/sub462_spmT.nii,SPM_files/sub462_con.nii,FS_images/sub462.png,FS_files/sub462/lh_sig.nii.gz,FS_files/sub462/rh_sig.nii.gz,0.810512333,0.309692333,906,2,0.695561667,-0.0596415,0.995594714,0.755203167,left-lat
sub463,SPM_images/sub463.png,SPM_files/sub463_spmT.nii,SPM_files/sub463_con.nii,FS_images/sub463.png,FS_files/sub463/lh_sig.nii.gz,FS_files/sub463/rh_sig.nii.gz,0.655830667,0.447213167,1739,692,0.673459,0.468044667,0.43068696,0.205414333,left-lat
sub464,SPM_images/sub464.png,SPM_files/sub464_spmT.nii,SPM_files/sub464_con.nii,FS_images/sub464.png,FS_files/sub464/lh_sig.nii.gz,FS_files/sub464/rh_sig.nii.gz,1.358578,0.779822833,2408,727,1.92845,0.845362667,0.536204147,1.083087333,left-lat
sub465,SPM_images/sub465.png,SPM_files/sub465_spmT.nii,SPM_files/sub465_con.nii,FS_images/sub465.png,FS_files/sub465/lh_sig.nii.gz,FS_files/sub465/rh_sig.nii.gz,0.665025333,-0.294712167,3107,342,1.723152167,0.144440333,0.801681647,1.578711833,left-lat
sub466,SPM_images/sub466.png,SPM_files/sub466_spmT.nii,SPM_files/sub466_con.nii,FS_images/sub466.png,FS_files/sub466/lh_sig.nii.gz,FS_files/sub466/rh_sig.nii.gz,1.312053833,0.8243585,2283,524,1.265555667,0.48623,0.626647667,0.779325667,left-lat
sub467,SPM_images/sub467.png,SPM_files/sub467_spmT.nii,SPM_files/sub467_con.nii,FS_images/sub467.png,FS_files/sub467/lh_sig.nii.gz,FS_files/sub467/rh_sig.nii.gz,0.885047667,0.580843333,1082,369,0.9417965,0.455801167,0.491385252,0.485995333,left-lat
sub468,SPM_images/sub468.png,SPM_files/sub468_spmT.nii,SPM_files/sub468_con.nii,FS_images/sub468.png,FS_files/sub468/lh_sig.nii.gz,FS_files/sub468/rh_sig.nii.gz,1.240379833,0.50966,2411,312,1.370242333,0.380457167,0.770840984,0.989785167,left-lat
sub469,SPM_images/sub469.png,SPM_files/sub469_spmT.nii,SPM_files/sub469_con.nii,FS_images/sub469.png,FS_files/sub469/lh_sig.nii.gz,FS_files/sub469/rh_sig.nii.gz,0.630926167,0.2074505,1387,165,0.736016333,-0.082659667,0.787371134,0.818676,left-lat
sub470,SPM_images/sub470.png,SPM_files/sub470_spmT.nii,SPM_files/sub470_con.nii,FS_images/sub470.png,FS_files/sub470/lh_sig.nii.gz,FS_files/sub470/rh_sig.nii.gz,1.373905333,0.657214667,2607,306,2.053688333,0.3840335,0.789907312,1.669654833,left-lat
sub471,SPM_images/sub471.png,SPM_files/sub471_spmT.nii,SPM_files/sub471_con.nii,FS_images/sub471.png,FS_files/sub471/lh_sig.nii.gz,FS_files/sub471/rh_sig.nii.gz,0.619326167,0.647207,2780,2633,1.281382667,1.16891,0.027156845,0.112472667,bi-lat
sub472,SPM_images/sub472.png,SPM_files/sub472_spmT.nii,SPM_files/sub472_con.nii,FS_images/sub472.png,FS_files/sub472/lh_sig.nii.gz,FS_files/sub472/rh_sig.nii.gz,0.9383875,0.1892065,2247,262,1.2561535,0.126976167,0.791151853,1.129177333,left-lat
sub473,SPM_images/sub473.png,SPM_files/sub473_spmT.nii,SPM_files/sub473_con.nii,FS_images/sub473.png,FS_files/sub473/lh_sig.nii.gz,FS_files/sub473/rh_sig.nii.gz,1.194440333,0.706778,2242,1123,1.397884,0.687189667,0.332540862,0.710694333,left-lat
sub474,SPM_images/sub474.png,SPM_files/sub474_spmT.nii,SPM_files/sub474_con.nii,FS_images/sub474.png,FS_files/sub474/lh_sig.nii.gz,FS_files/sub474/rh_sig.nii.gz,0.324933333,0.034562833,218,164,0.419602333,0.3208225,0.141361257,0.098779833,bi-lat
sub475,SPM_images/sub475.png,SPM_files/sub475_spmT.nii,SPM_files/sub475_con.nii,FS_images/sub475.png,FS_files/sub475/lh_sig.nii.gz,FS_files/sub475/rh_sig.nii.gz,0.7206475,0.101798667,1218,27,0.838774167,-0.068776,0.956626506,0.907550167,left-lat
sub476,SPM_images/sub476.png,SPM_files/sub476_spmT.nii,SPM_files/sub476_con.nii,FS_images/sub476.png,FS_files/sub476/lh_sig.nii.gz,FS_files/sub476/rh_sig.nii.gz,0.757682,0.768191333,1885,1210,0.704924167,0.494361,0.2180937,0.210563167,left-lat
sub477,SPM_images/sub477.png,SPM_files/sub477_spmT.nii,SPM_files/sub477_con.nii,FS_images/sub477.png,FS_files/sub477/lh_sig.nii.gz,FS_files/sub477/rh_sig.nii.gz,0.876445,0.489338333,1057,194,0.821322667,0.3918635,0.689848122,0.429459167,left-lat
sub478,SPM_images/sub478.png,SPM_files/sub478_spmT.nii,SPM_files/sub478_con.nii,FS_images/sub478.png,FS_files/sub478/lh_sig.nii.gz,FS_files/sub478/rh_sig.nii.gz,1.267364333,0.609408,2150,504,1.879002667,0.486222,0.620195931,1.392780667,left-lat
sub479,SPM_images/sub479.png,SPM_files/sub479_spmT.nii,SPM_files/sub479_con.nii,FS_images/sub479.png,FS_files/sub479/lh_sig.nii.gz,FS_files/sub479/rh_sig.nii.gz,1.044330833,0.744827333,2050,699,1.121764167,0.585828167,0.491451437,0.535936,left-lat
sub480,SPM_images/sub480.png,SPM_files/sub480_spmT.nii,SPM_files/sub480_con.nii,FS_images/sub480.png,FS_files/sub480/lh_sig.nii.gz,FS_files/sub480/rh_sig.nii.gz,0.782957,0.107499,1515,49,1.0843485,0.223242167,0.937340153,0.861106333,left-lat
sub481,SPM_images/sub481.png,SPM_files/sub481_spmT.nii,SPM_files/sub481_con.nii,FS_images/sub481.png,FS_files/sub481/lh_sig.nii.gz,FS_files/sub481/rh_sig.nii.gz,1.3234965,0.715831167,1777,283,1.163636167,-0.030704333,0.725242718,1.1943405,left-lat
sub482,SPM_images/sub482.png,SPM_files/sub482_spmT.nii,SPM_files/sub482_con.nii,FS_images/sub482.png,FS_files/sub482/lh_sig.nii.gz,FS_files/sub482/rh_sig.nii.gz,0.849512167,0.522535833,613,14,0.553957333,0.1195885,0.955342903,0.434368833,left-lat
sub483,SPM_images/sub483.png,SPM_files/sub483_spmT.nii,SPM_files/sub483_con.nii,FS_images/sub483.png,FS_files/sub483/lh_sig.nii.gz,FS_files/sub483/rh_sig.nii.gz,1.097431333,0.210156333,2702,341,1.502295,0.3156295,0.775879067,1.1866655,left-lat
sub484,SPM_images/sub484.png,SPM_files/sub484_spmT.nii,SPM_files/sub484_con.nii,FS_images/sub484.png,FS_files/sub484/lh_sig.nii.gz,FS_files/sub484/rh_sig.nii.gz,0.471971,-0.0482015,736,42,0.607491,-0.059269167,0.892030848,0.666760167,left-lat
sub485,SPM_images/sub485.png,SPM_files/sub485_spmT.nii,SPM_files/sub485_con.nii,FS_images/sub485.png,FS_files/sub485/lh_sig.nii.gz,FS_files/sub485/rh_sig.nii.gz,1.218616833,1.046222667,2580,587,1.336029333,0.275296333,0.629302179,1.060733,left-lat
sub486,SPM_images/sub486.png,SPM_files/sub486_spmT.nii,SPM_files/sub486_con.nii,FS_images/sub486.png,FS_files/sub486/lh_sig.nii.gz,FS_files/sub486/rh_sig.nii.gz,1.321028667,0.6366815,2237,183,1.512641,0.164944667,0.848760331,1.347696333,left-lat
sub488,SPM_images/sub488.png,SPM_files/sub488_spmT.nii,SPM_files/sub488_con.nii,FS_images/sub488.png,FS_files/sub488/lh_sig.nii.gz,FS_files/sub488/rh_sig.nii.gz,0.473973,0.298886833,1058,98,0.8210865,0.340120333,0.830449827,0.480966167,left-lat
sub489,SPM_images/sub489.png,SPM_files/sub489_spmT.nii,SPM_files/sub489_con.nii,FS_images/sub489.png,FS_files/sub489/lh_sig.nii.gz,FS_files/sub489/rh_sig.nii.gz,0.859632833,0.531181167,1040,101,1.588246333,0.441739167,0.822962314,1.146507167,left-lat
sub490,SPM_images/sub490.png,SPM_files/sub490_spmT.nii,SPM_files/sub490_con.nii,FS_images/sub490.png,FS_files/sub490/lh_sig.nii.gz,FS_files/sub490/rh_sig.nii.gz,1.2162165,0.986898667,2518,1951,1.480356333,1.0221355,0.126874021,0.458220833,left-lat
sub491,SPM_images/sub491.png,SPM_files/sub491_spmT.nii,SPM_files/sub491_con.nii,FS_images/sub491.png,FS_files/sub491/lh_sig.nii.gz,FS_files/sub491/rh_sig.nii.gz,1.0011855,0.780101,2675,770,1.559951667,0.737093333,0.552975327,0.822858333,left-lat
sub492,SPM_images/sub492.png,SPM_files/sub492_spmT.nii,SPM_files/sub492_con.nii,FS_images/sub492.png,FS_files/sub492/lh_sig.nii.gz,FS_files/sub492/rh_sig.nii.gz,0.778429167,0.525594833,1652,111,1.066891833,0.097911333,0.874078276,0.9689805,left-lat
sub493,SPM_images/sub493.png,SPM_files/sub493_spmT.nii,SPM_files/sub493_con.nii,FS_images/sub493.png,FS_files/sub493/lh_sig.nii.gz,FS_files/sub493/rh_sig.nii.gz,1.080902333,0.763332,2122,1453,1.425297667,0.986861833,0.187132867,0.438435833,left-lat
sub494,SPM_images/sub494.png,SPM_files/sub494_spmT.nii,SPM_files/sub494_con.nii,FS_images/sub494.png,FS_files/sub494/lh_sig.nii.gz,FS_files/sub494/rh_sig.nii.gz,0.914466167,0.396133667,1379,212,1.156699667,0.046135833,0.733500943,1.110563833,left-lat
sub495,SPM_images/sub495.png,SPM_files/sub495_spmT.nii,SPM_files/sub495_con.nii,FS_images/sub495.png,FS_files/sub495/lh_sig.nii.gz,FS_files/sub495/rh_sig.nii.gz,1.0589375,0.6960525,2586,1108,1.685240167,0.6561995,0.400108284,1.029040667,left-lat
sub496,SPM_images/sub496.png,SPM_files/sub496_spmT.nii,SPM_files/sub496_con.nii,FS_images/sub496.png,FS_files/sub496/lh_sig.nii.gz,FS_files/sub496/rh_sig.nii.gz,1.125959333,0.177301833,2056,190,1.630608333,0.176509167,0.830810329,1.454099167,left-lat
sub497,SPM_images/sub497.png,SPM_files/sub497_spmT.nii,SPM_files/sub497_con.nii,FS_images/sub497.png,FS_files/sub497/lh_sig.nii.gz,FS_files/sub497/rh_sig.nii.gz,0.658403667,-0.089993167,999,110,0.998068833,-0.042821833,0.801623084,1.040890667,left-lat
sub498,SPM_images/sub498.png,SPM_files/sub498_spmT.nii,SPM_files/sub498_con.nii,FS_images/sub498.png,FS_files/sub498/lh_sig.nii.gz,FS_files/sub498/rh_sig.nii.gz,1.514751333,1.054045667,2461,930,1.9673575,0.829466333,0.451489236,1.137891167,left-lat
sub499,SPM_images/sub499.png,SPM_files/sub499_spmT.nii,SPM_files/sub499_con.nii,FS_images/sub499.png,FS_files/sub499/lh_sig.nii.gz,FS_files/sub499/rh_sig.nii.gz,1.284944,1.249490667,3633,2626,2.06416,1.489687333,0.160888321,0.574472667,left-lat
sub500,SPM_images/sub500.png,SPM_files/sub500_spmT.nii,SPM_files/sub500_con.nii,FS_images/sub500.png,FS_files/sub500/lh_sig.nii.gz,FS_files/sub500/rh_sig.nii.gz,1.103970833,0.5793965,2671,389,1.790712333,0.383821833,0.745751634,1.4068905,left-lat
sub501,SPM_images/sub501.png,SPM_files/sub501_spmT.nii,SPM_files/sub501_con.nii,FS_images/sub501.png,FS_files/sub501/lh_sig.nii.gz,FS_files/sub501/rh_sig.nii.gz,1.067481333,1.031795,1925,1083,1.119024,1.053002667,0.279920213,0.066021333,bi-lat
sub502,SPM_images/sub502.png,SPM_files/sub502_spmT.nii,SPM_files/sub502_con.nii,FS_images/sub502.png,FS_files/sub502/lh_sig.nii.gz,FS_files/sub502/rh_sig.nii.gz,0.8000615,0.4838985,1588,1153,1.461168,0.6776765,0.158701204,0.7834915,left-lat
